Iteration;Time;BestFitness;CurrentFitness;Threshold
1684;5,81;0,025742525006757222;0,025742525006757222;0,0257561503108934
1685;5,815;0,025742525006757222;0,025742525006757222;0,0257561503108934
1686;5,817;0,025742525006757222;0,025742525006757222;0,0257561503108934
1692;5,826;0,025742525006757222;0,025742525006757222;0,0257561503108934
1693;5,829;0,025742525006757222;0,025742525006757222;0,0257561503108934
1696;5,836;0,025742525006757222;0,025742525006757222;0,0257561503108934
1697;5,838;0,025742525006757222;0,025742525006757222;0,0257561503108934
1698;5,843;0,025742525006757222;0,025742525006757222;0,0257561503108934
1701;5,849;0,025742525006757222;0,025742525006757222;0,0257561503108934
1704;5,855;0,025742525006757222;0,025742525006757222;0,0257561503108934
1705;5,859;0,025742525006757222;0,025742525006757222;0,0257561503108934
1706;5,861;0,025742525006757222;0,025742525006757222;0,0257561503108934
1707;5,863;0,025742525006757222;0,025742525006757222;0,0257561503108934
1708;5,867;0,025742525006757222;0,025742525006757222;0,0257561503108934
1711;5,873;0,025742525006757222;0,025742525006757222;0,0257561503108934
1714;5,878;0,025742525006757222;0,025742525006757222;0,0257561503108934
1715;5,881;0,025742525006757222;0,025742525006757222;0,0257561503108934
1716;5,883;0,025742525006757222;0,025742525006757222;0,0257561503108934
1717;5,887;0,025742525006757222;0,025742525006757222;0,0257561503108934
1718;5,889;0,025742525006757222;0,025742525006757222;0,0257561503108934
1719;5,894;0,025742525006757222;0,025742525006757222;0,0257561503108934
1720;5,896;0,025742525006757222;0,025742525006757222;0,0257561503108934
1721;5,898;0,025742525006757222;0,025742525006757222;0,0257561503108934
1726;5,905;0,025742525006757222;0,025742525006757222;0,0257561503108934
1727;5,911;0,025742525006757222;0,025742525006757222;0,0257561503108934
1728;5,913;0,025742525006757222;0,025742525006757222;0,0257561503108934
1730;5,917;0,025742525006757222;0,025742525006757222;0,0257561503108934
1731;5,922;0,025742525006757222;0,025742525006757222;0,0257561503108934
1733;5,926;0,025742525006757222;0,025742525006757222;0,0257561503108934
1734;5,929;0,025742525006757222;0,025742525006757222;0,0257561503108934
1735;5,934;0,025742525006757222;0,025742525006757222;0,0257561503108934
1737;5,938;0,025742525006757222;0,025742525006757222;0,0257561503108934
1738;5,941;0,025742525006757222;0,025742525006757222;0,0257561503108934
1740;5,947;0,025742525006757222;0,025742525006757222;0,0257561503108934
1741;5,95;0,025742525006757222;0,025742525006757222;0,0257561503108934
1742;5,953;0,025742525006757222;0,025742525006757222;0,0257561503108934
1743;5,959;0,025742525006757222;0,025742525006757222;0,0257561503108934
1746;5,964;0,025742525006757222;0,025742525006757222;0,0257561503108934
1748;5,967;0,025742525006757222;0,025742525006757222;0,0257561503108934
1749;5,969;0,025742525006757222;0,025742525006757222;0,0257561503108934
1750;5,972;0,025742525006757222;0,025742525006757222;0,0257561503108934
1751;5,977;0,025742525006757222;0,025742525006757222;0,0257561503108934
1754;5,982;0,025742525006757222;0,025742525006757222;0,0257561503108934
1755;5,984;0,025742525006757222;0,025742525006757222;0,0257561503108934
1758;5,99;0,025742525006757222;0,025742525006757222;0,0257561503108934
1760;5,993;0,025742525006757222;0,025742525006757222;0,0257561503108934
1761;5,996;0,025742525006757222;0,025742525006757222;0,0257561503108934
1763;6,001;0,025742525006757222;0,025742525006757222;0,0257561503108934
1764;6,004;0,025742525006757222;0,025742525006757222;0,0257561503108934
1765;6,006;0,025742525006757222;0,025742525006757222;0,0257561503108934
1766;6,011;0,025742525006757222;0,025742525006757222;0,0257561503108934
1767;6,015;0,025742525006757222;0,025742525006757222;0,0257561503108934
1768;6,017;0,025742525006757222;0,025742525006757222;0,0257561503108934
1769;6,022;0,025742525006757222;0,025742525006757222;0,0257561503108934
1771;6,025;0,025742525006757222;0,025742525006757222;0,0257561503108934
1773;6,03;0,025742525006757222;0,025742525006757222;0,0257561503108934
1774;6,032;0,025742525006757222;0,025742525006757222;0,0257561503108934
1776;6,038;0,025742525006757222;0,025742525006757222;0,0257561503108934
1781;6,045;0,025742525006757222;0,025742525006757222;0,025758096782912965
1782;6,048;0,025742525006757222;0,025742525006757222;0,025758096782912965
1784;6,052;0,025742525006757222;0,025742525006757222;0,025758096782912965
1791;6,062;0,025742525006757222;0,025742525006757222;0,025758096782912965
1792;6,067;0,025742525006757222;0,025742525006757222;0,025758096782912965
1793;6,07;0,025742525006757222;0,025742525006757222;0,025758096782912965
